Age,Height,Weight,CH2O,FAF,TUE,Gender,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,SCC,CALC,MTRANS,obesity_level
20,1.792833,152.371911,2.955075,1.944728,0.957463,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.774775,117.708705,2.526775,0.360908,0.631825,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.748951,133.259033,2.247979,1.562213,0.849503,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.812919,106.875927,2.737091,0.0,0.459274,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
23,1.588046,78.55444,2.0,0.0,1.593704,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
23,1.85,70.0,2.0,1.0,0.0,Male,1,1,3,3,Always,0,0,Sometimes,Bike,1
24,1.76714,120.872294,2.976229,1.981154,0.36037,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
30,1.758382,112.10074,2.0,0.0,1.578517,Male,1,1,1,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.626449,104.879602,1.796956,0.07089,0.599441,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.733875,75.920519,2.0,0.994422,1.509831,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
33,1.65,78.0,1.0,1.0,0.0,Female,1,1,2,3,Sometimes,0,0,None,Automobile,3
42,1.68,86.0,1.0,0.0,0.0,Male,1,1,3,1,Sometimes,0,0,None,Automobile,3
25,1.661712,104.986792,1.353167,0.261274,0.739006,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
28,1.722785,112.982549,2.724099,0.0,0.276364,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.72,82.0,2.0,2.0,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,4
21,1.716497,130.986338,1.810738,1.4164,0.858059,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.623707,110.621723,1.705218,0.0,0.444532,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
24,1.666023,68.818893,2.0,0.0,0.114716,Female,1,1,1,1,None,0,1,Sometimes,Public_Transportation,2
21,1.706525,98.579156,2.0,2.892922,1.206251,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,4
21,1.73581,133.485478,2.847264,1.501754,0.920162,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
33,1.8,86.0,2.0,2.0,2.0,Male,1,1,2,3,Frequently,0,0,Sometimes,Automobile,2
25,1.656465,104.808542,1.49583,0.190061,0.723154,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.763343,133.689352,1.868349,1.583832,0.233314,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
27,1.71,72.0,3.0,3.0,1.0,Male,1,0,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
37,1.655742,80.0,1.0,1.305633,0.0,Female,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,4
33,1.72,83.0,2.0,2.0,0.0,Male,1,1,2,3,Sometimes,0,1,Sometimes,Automobile,3
24,1.764138,84.729197,1.981782,0.740633,0.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
30,1.771837,120.0,2.174248,1.07672,0.635867,Male,1,1,2,3,Sometimes,1,0,Sometimes,Automobile,5
36,1.677573,90.0,2.0,1.997529,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,4
25,1.834842,120.420406,2.006595,1.1293,1.256119,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.611356,68.85097,1.979848,0.085119,0.930926,Female,0,1,1,3,None,0,1,Sometimes,Public_Transportation,2
26,1.622701,109.900472,1.270166,0.0,0.278962,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.643332,111.036881,2.768141,0.0,0.088236,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.65,68.0,1.0,2.0,1.0,Male,1,1,2,3,Frequently,0,0,None,Public_Transportation,1
38,1.5,78.0,1.0,0.0,0.0,Female,1,1,2,1,Sometimes,0,0,Frequently,Automobile,4
30,1.627812,108.019211,1.0,0.0,0.26579,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.77219,115.347176,2.141271,1.32534,0.380695,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.753327,88.03748,2.0,1.271667,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
27,1.824901,120.898397,2.825629,1.17116,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.65,88.026943,3.0,1.0,1.0,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
21,1.62,70.0,3.0,2.0,0.0,Male,0,0,2,1,None,0,0,Sometimes,Public_Transportation,2
24,1.62,52.0,2.0,0.0,1.0,Male,1,1,3,3,Sometimes,0,0,Frequently,Public_Transportation,1
21,1.75,75.0,2.0,2.0,2.0,Male,1,1,2,3,Always,0,0,Sometimes,Public_Transportation,1
20,1.75,66.0,1.0,0.0,1.0,Male,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
26,1.631332,111.829957,2.553198,0.0,0.237307,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
31,1.75,119.087557,2.017602,0.955317,0.001716,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
23,1.7,83.016968,1.0,0.0,1.0,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,3
30,1.76714,120.344402,2.530035,0.992829,1.59257,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
34,1.72,84.0,2.0,1.0,0.0,Male,1,0,3,4,Sometimes,0,0,Sometimes,Automobile,3
22,1.71,71.0,2.0,1.0,1.0,Male,1,0,2,3,Sometimes,0,0,None,Public_Transportation,1
37,1.548178,80.0,1.591597,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,None,Automobile,4
30,1.767485,120.549592,2.080187,0.598655,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
22,1.876898,121.248035,1.54249,1.932386,0.947192,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.82,72.0,2.0,2.0,0.0,Male,1,0,3,3,None,0,1,Sometimes,Automobile,1
34,1.559499,79.760922,2.0,0.268801,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,2
26,1.638836,111.914361,2.632224,0.0,0.235711,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
36,1.793451,90.0,2.778587,0.58216,0.317846,Male,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,4
26,1.828391,112.348722,2.141271,1.121038,0.0,Male,1,1,1,3,Sometimes,0,0,None,Automobile,5
22,1.571417,81.919454,1.911664,0.0,1.836853,Female,1,1,2,2,Sometimes,0,0,None,Public_Transportation,4
26,1.631856,104.94582,2.554007,0.0,0.519905,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.65,66.0,3.0,1.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
22,1.779547,105.131956,2.133469,0.0,1.801322,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
25,1.758398,113.089716,2.004126,1.425712,0.001716,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
24,1.8,73.0,3.0,1.0,1.0,Male,0,1,2,3,Sometimes,0,0,None,Bike,1
22,1.755938,51.881263,2.056053,1.487987,0.613902,Male,0,0,2,3,Frequently,0,0,Sometimes,Public_Transportation,0
22,1.667852,114.479459,2.310076,0.192559,0.947192,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.640741,111.919155,2.814517,0.0,0.101598,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.819296,117.398976,2.0,0.966973,0.0026,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.71,66.0,2.0,2.0,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,1
21,1.63,55.0,2.0,2.0,2.0,Female,1,0,3,3,Sometimes,0,0,Sometimes,Public_Transportation,1
23,1.74,75.0,2.0,3.0,0.0,Male,0,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
28,1.76414,113.90198,2.065817,0.0,1.140348,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.8,106.0,3.0,2.0,1.0,Male,1,1,2,3,Sometimes,1,0,Sometimes,Automobile,4
21,1.6,63.0,3.0,3.0,1.0,Female,1,1,3,3,Sometimes,0,1,Sometimes,Public_Transportation,2
24,1.793476,89.836692,2.0,0.0,0.742423,Male,1,1,1,2,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.777971,137.858254,2.861533,1.70464,0.773807,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.779049,137.858254,2.531456,1.980738,0.835771,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.814182,129.19449,1.959287,1.327833,1.164457,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.698829,98.579156,2.136398,2.206738,1.256119,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,4
35,1.75,85.0,3.0,1.0,0.0,Male,1,1,3,3,Frequently,0,0,Frequently,Automobile,3
21,1.75,78.0,3.0,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
20,1.758539,53.783977,2.0,2.587743,2.0,Male,1,1,2,3,Frequently,0,0,None,Public_Transportation,0
40,1.567973,77.354744,1.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
23,1.65,66.0,1.0,1.0,0.0,Female,1,0,3,3,Sometimes,0,0,Sometimes,Public_Transportation,1
21,1.717601,82.039,2.0,0.926201,1.922364,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,3
23,1.72,75.0,3.0,1.0,2.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
23,1.66,95.0,3.0,3.0,2.0,Female,1,1,2,3,Always,0,0,Sometimes,Public_Transportation,4
34,1.756774,83.986895,3.0,0.94141,0.0,Male,1,1,2,3,Sometimes,0,0,None,Automobile,3
23,1.7,83.0,3.0,3.0,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Automobile,3
23,1.64,58.0,1.0,0.0,2.0,Female,1,1,3,3,Always,0,0,Sometimes,Public_Transportation,1
31,1.750085,86.934846,2.174248,2.819661,1.771135,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,3
30,1.75,112.0,2.0,0.0,1.0,Male,1,1,3,3,Sometimes,0,0,None,Automobile,5
24,1.824901,120.805715,2.357978,1.097905,1.350099,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
24,1.632377,133.735889,2.675567,1.302507,0.896105,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.708742,83.0,2.0,2.0,0.0,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,3
26,1.642098,104.966758,2.652616,0.0,0.723154,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.75,73.0,1.0,3.0,2.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,1
26,1.635905,110.777391,2.526775,0.0,0.380695,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.63302,110.400847,2.852254,0.0,0.516764,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.81,79.0,2.0,0.0,1.0,Male,0,1,2,1,Frequently,0,0,Sometimes,Public_Transportation,1
20,1.694423,103.026858,2.0,0.0,1.0,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,5
21,1.8,70.0,3.0,2.0,1.0,Male,0,1,3,4,Always,0,0,None,Public_Transportation,1
30,1.774644,118.332689,2.151809,0.882709,1.035711,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.642572,111.868169,2.613928,0.0,0.138563,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.66,60.0,1.0,0.0,0.0,Male,1,1,2,1,Sometimes,1,0,Sometimes,Public_Transportation,1
22,1.811602,122.102897,1.959287,1.985536,1.0,Male,1,1,3,2,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.56,56.0,2.0,2.0,1.0,Female,1,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,1
33,1.701397,83.337721,1.0,0.417724,1.0,Male,1,1,2,3,Sometimes,0,0,None,Automobile,3
24,1.848294,121.421121,2.054072,1.352973,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.7,83.0,2.0,1.0,1.0,Male,1,0,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
26,1.639251,111.884535,2.675567,0.0,0.094213,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
41,1.78,99.530971,3.0,1.0,0.0,Male,1,0,2,1,Sometimes,0,0,Sometimes,Automobile,4
30,1.755926,112.395309,2.117733,0.0,0.696948,Male,1,1,1,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.61,62.0,2.0,1.0,1.0,Female,0,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,1
28,1.755978,112.287678,2.0,0.8554,0.688058,Female,1,1,1,3,Sometimes,0,0,Sometimes,Automobile,5
21,1.748524,133.952675,1.837184,0.788659,0.901071,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.722396,104.790549,1.773236,0.045246,0.927982,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
31,1.815514,122.137917,1.732072,0.854957,0.70778,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.72,66.0,2.0,0.0,1.0,Male,0,0,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
21,1.751278,87.344156,2.64548,2.0,0.08922,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
26,1.58,56.0,2.0,0.0,0.0,Female,0,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,1
21,1.792527,89.652557,2.0,0.0,1.358812,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,3
26,1.848553,120.202596,2.816015,0.712726,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.6,82.0,2.0,0.0,2.0,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
25,1.825718,121.094257,2.089983,0.800487,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Walking,5
24,1.75,112.277567,2.0,1.096556,0.003695,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.632193,102.872802,1.2751,0.0,0.540812,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.623812,111.946321,2.471721,0.098043,0.663492,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
40,1.5,63.0,2.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
30,1.606066,102.523111,1.0,1.097905,1.36595,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.610126,105.037463,2.618198,0.0,0.199227,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.642098,111.883747,2.608128,0.0,0.010056,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.726606,131.902591,1.910378,1.46361,0.912457,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.67,50.0,2.0,0.0,1.0,Male,0,1,3,3,Frequently,0,0,None,Public_Transportation,0
22,1.6,65.0,1.746197,0.178976,0.0,Female,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,2
21,1.55,62.0,1.0,1.0,0.0,Female,0,1,3,1,Sometimes,0,0,Sometimes,Public_Transportation,2
21,1.768493,50.0,1.796257,0.874643,0.0,Female,0,1,3,3,Frequently,0,0,None,Public_Transportation,0
21,1.573987,80.0,2.64548,1.271667,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,4
21,1.819867,122.024954,1.645338,0.739881,0.0,Male,1,1,3,2,Sometimes,0,0,Sometimes,Public_Transportation,5
33,1.733439,83.986714,2.771469,2.64102,0.0,Male,1,1,2,2,Sometimes,0,0,None,Automobile,3
27,1.854162,121.82962,1.0,1.879818,0.969085,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.638836,111.939671,2.619517,0.0,0.092736,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.72,75.0,3.0,2.0,0.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,2
40,1.56,75.0,1.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
22,1.58,51.0,2.0,1.0,0.0,Female,1,1,3,3,Frequently,0,0,Sometimes,Public_Transportation,0
29,1.72,90.0,2.0,2.0,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
23,1.705304,99.592225,1.490613,1.995582,0.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,5
26,1.669701,104.928643,2.640483,0.0,0.492528,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
27,1.855543,119.434645,2.174248,1.488843,0.453404,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.824901,120.748213,3.0,1.246223,0.357314,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,5
30,1.694969,100.089316,1.003531,1.156024,0.0,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,5
20,1.75,75.0,1.0,2.0,0.0,Male,1,0,2,3,Sometimes,0,0,Sometimes,Walking,1
45,1.7,86.0,3.0,3.0,2.0,Male,0,1,3,3,Frequently,0,0,None,Walking,3
21,1.733383,135.524857,1.485736,1.950374,0.662489,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.629727,68.904023,2.734782,0.0,0.12228,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
23,1.7,78.0,2.0,2.0,2.0,Female,1,0,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
22,1.615385,82.0,2.0,0.0,0.306124,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
25,1.7,75.0,1.0,1.0,1.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,1
23,1.734237,81.986895,1.153559,0.944982,1.08266,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
33,1.7,84.773349,2.984153,1.0,0.0,Male,1,1,2,2,Sometimes,0,0,None,Automobile,3
30,1.76714,120.644178,2.763005,1.967234,1.198439,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.632193,105.037463,2.523793,0.0,0.621605,Female,1,1,3,3,Sometimes,1,0,Sometimes,Public_Transportation,6
22,1.77,76.0,2.0,2.0,1.0,Male,0,1,3,1,Sometimes,0,0,None,Public_Transportation,1
40,1.558045,77.205685,1.955053,0.0,0.0,Female,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,4
20,1.772449,133.800129,2.868167,1.592494,0.843283,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.628909,111.9307,2.613928,0.0,0.539074,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.724983,133.281333,2.704827,1.427037,0.902825,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.643111,109.982692,1.515183,0.162279,0.445495,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.65,80.0,2.0,2.0,1.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
30,1.694642,102.134646,1.0,1.166064,0.174968,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,5
20,1.918859,129.966428,1.254589,1.583832,0.828549,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.696336,75.0,2.825629,0.92635,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
26,1.57,63.0,2.0,1.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,2
26,1.779325,112.287678,2.503244,0.0,0.138418,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.622418,111.600553,2.609188,0.0,0.125235,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
31,1.610086,102.000122,1.000544,1.079524,0.0,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,5
23,1.654961,94.790579,1.490613,0.632947,1.0,Male,1,1,2,3,Sometimes,0,0,None,Automobile,4
30,1.909639,129.852531,1.229171,1.392026,1.771135,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.643017,111.720238,2.893062,0.0,0.167272,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.747987,147.296186,2.336349,1.4164,0.927982,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.633316,96.078462,3.0,3.0,0.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
26,1.62439,111.886611,2.704507,0.0,0.29499,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.55,62.339003,2.0,0.0,0.731257,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
33,1.72,80.0,2.0,2.0,1.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,3
25,1.763259,112.089022,2.151809,1.544564,0.001716,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,5
23,1.699818,94.094184,2.0,0.0,0.704978,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
40,1.559499,110.804337,2.0,1.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
21,1.670635,80.400306,2.0,0.788659,0.80898,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,2
21,1.7,80.0,2.0,0.336814,1.922364,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
20,1.61,64.0,2.0,3.0,0.0,Female,1,1,3,3,Sometimes,0,0,None,Automobile,1
20,1.810427,152.720545,2.715572,1.699056,0.735372,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.7,80.0,2.0,3.0,1.0,Male,1,1,2,3,Sometimes,0,0,Frequently,Public_Transportation,3
25,1.75,117.424156,2.008361,1.295697,0.41322,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
29,1.77219,109.349025,2.76382,0.0,1.112489,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
21,1.64456,94.743892,2.0,0.503105,1.74992,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
21,1.873561,89.802492,2.0,0.0,0.092736,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.748951,133.76473,1.419136,1.618512,0.930888,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
38,1.75,75.0,2.0,2.0,0.0,Male,1,1,3,3,Frequently,0,0,Sometimes,Automobile,2
37,1.560648,80.473587,1.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
22,1.769499,89.998729,2.0,0.0,1.718513,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
20,1.748313,133.676663,2.874336,1.624981,0.825609,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.698829,98.572753,2.629043,2.64102,1.80931,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,4
21,1.63,66.0,2.0,1.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
26,1.656504,111.963265,2.78678,0.0,0.250502,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.75,80.0,2.0,2.0,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
22,1.6,80.0,2.0,1.0,1.0,Female,0,0,2,3,Sometimes,0,0,None,Public_Transportation,3
30,1.707613,100.642257,1.0,0.899864,1.554404,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.62,70.0,2.0,1.0,1.0,Male,0,1,2,3,None,0,0,Sometimes,Public_Transportation,2
23,1.859927,121.82962,1.93059,0.793262,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.644199,110.10589,2.351193,1.271651,0.858392,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
29,1.76,112.0,2.0,0.0,1.0,Male,1,1,1,3,Always,0,0,Sometimes,Automobile,4
34,1.668553,102.003378,1.0,1.979355,0.0,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,5
40,1.51,79.843221,1.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Frequently,Automobile,4
23,1.655646,113.3307,2.501638,0.01586,0.802136,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.86741,120.009392,2.357969,1.082236,1.090995,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
32,1.755467,120.399758,2.299878,1.46782,0.078207,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
20,1.68,67.0,1.0,1.0,2.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,1
29,1.79,72.0,2.0,0.0,2.0,Male,1,0,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
26,1.828391,120.980508,2.816015,1.813318,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.716289,75.688433,2.0,0.917563,2.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
23,1.74,97.0,2.0,0.0,2.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
21,1.748951,133.662583,2.847264,1.469928,0.786846,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
33,1.708742,83.001642,2.0,1.0,0.0,Male,1,1,2,1,Sometimes,0,0,None,Automobile,3
30,1.86198,126.418413,1.508796,0.902776,0.723154,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.812919,121.04172,2.299878,1.813318,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.766626,133.878843,2.868167,1.46782,0.923005,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.824655,121.384745,1.483856,1.097983,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.771837,116.164351,2.0,1.838881,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.7,50.0,1.0,3.0,0.0,Female,0,1,3,3,Frequently,0,0,Sometimes,Public_Transportation,0
26,1.630927,111.9307,2.704507,0.0,0.12228,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.781543,104.758713,2.0,0.204108,1.466496,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
24,1.790172,101.626189,1.017006,1.046878,0.630866,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,5
